2|Nature
31AA5461|savon - AA - en plein air
31AA54611|bulle de savon - AA - en plein air
31AA5462|brosse, éponge, etc. (articles de toilette) - AA - en plein air
31AA5463|serviette - AA - en plein air
31AA5464|peignoir, robe de chambre - AA - en plein air
31AA549|sécher, être séché - AA - en plein air
31AA55|habillage et déshabillage - AA - figure féminine
31AA551|s'habiller, se mettre en tenue - AA - figure féminine
31AA5511|lacer un corset - AA - figure féminine
31AA552|se déshabiller - AA - figure féminine
31AA553|chausser (lacer) ou déchausser (délacer) des chaussures - AA - figure féminine
31AA5531|mettre ou enlever des bas - AA - figure féminine
31AA554|habiller quelqu'un - AA - figure féminine
31AA5541|dévêtir, déshabiller quelqu'un - AA - figure féminine
31AA559|partiellement habillé - AA - figure féminine
31AA5591|négligé - AA - figure féminine
31AA56|domestique - AA - femme de chambre
31AA57|ôter les insectes du corps - AA - figure féminine
31AA571|'soin maternel', épouiller - AA - figure féminine
31AA572|chercher les puces - AA - figure féminine
31AA58|exercice de musculation - AA - figure féminine
31AA6|besoins physiques - AA - figure féminine
31AA61|uriner - AA - figure féminine
31AA611|vase de nuit - AA - figure féminine
31AA62|défécation - AA - figure féminine
31AA621|flatulence - AA - figure féminine
31AA622|digestion - AA - figure féminine
31AA6220|'Digestione' (Ripa) - AA - figure féminine
31AA63|vomir - AA - figure féminine
31AA631|avoir le hoquet - AA - figure féminine
31AA64|se moucher le nez - AA - figure féminine
31AA65|cracher - AA - figure féminine
31AA651|crachat, salive - AA - figure féminine
31AA66|transpirer, transpiration - AA - figure féminine
31AA8|l'homme-machine, le corps considéré comme une machine - AA - figure féminine
31AA9|moyens prétendant guérir ou améliorer certaines parties du corps - AA - figure féminine
31B|esprit
31B0|représentations symboliques, allégories et emblèmes ~ esprit
31B1|dormir; inconscience
31B10|'Sonno' (Ripa)
31B11|dormir dans un lit
31B12|dormir sur une chaise
31B13|dormir par terre
31B14|bâiller, bâillement
31B15|s'étirer ~ sommeil
31B16|aller dormir
31B161|se mettre au lit, se coucher
31B162|sieste
31B17|se réveiller, réveil
31B171|se lever du lit
31B18|inconscience
31B181|s'évanouir, défaillir
31B19|se reposer
31B2|apparition
31B21|personne en transe ou en extase ayant une vision
31B3|rêve
31B31|cauchemar
31B32|somnambulisme
31B33|rêve prophétique
31B34|interpréter un rêve
31B4|hypnose et suggestion
31B5|perturbations de l'esprit produites par l'alcool, des drogues ou des stimulants
31B51|intoxication
31B52|ivresse
31B520|'Ubriachezza' (Ripa)
31B521|ivrogne
31B522|querelle d'ivrognes (généralement des paysans se bagarrant dans une auberge)
31B53|dépendance, accoutumance
31B531|alcoolisme
31B59|sobriété; 'Sobrietà', 'Astinenza' (Ripa)
31B591|tempérance, abstention de toute boisson alcoolique
31B6|morphologie de l'expression humaine
31B61|morphologie de l'expression humaine (en général)
31B62|morphologie de l'expression du visage
31B621|morphologie de l'expression du visage ~ yeux
31B6211|regarder vers le haut
31B6212|regarder vers le bas
31B6213|regarder sur le côté
31B6214|pleurer
31B62141|pleurs
31B6215|sourcils froncés
31B6216|sourcils levés
31B6217|yeux clos
31B62171|un oeil fermé, faire un clin d'oeil
31B622|morphologie de l'expression du visage ~ nez
31B6221|nez en l'air
31B6222|se boucher le nez
31B6223|les narines dilatées
31B623|morphologie de l'expression du visage ~ bouche
31B6231|lèvres pincées
31B62311|lèvres arrondies et resserrées comme pour donner un baiser
31B62312|siffler
31B62313|sourire
31B6232|bouche entrouverte
31B62321|rire
31B623210|'Riso' (Ripa)
31B62322|grimacer
31B62323|la langue tirée
31B6233|bouche grande ouverte
31B62331|bouche grande ouverte, les dents serrées les unes contre les autres
31B6234|mâcher
31B62341|mordre
31B6235|parler
31B62350|la voix
31B62351|crier
31B62352|chuchoter
31B62359|être silencieux
31B623591|mettre un doigt sur ses lèvres, 'Silentium'; 'Silentio' (Ripa)
31B623592|bandeau noué autour de la bouche
31B624|morphologie de l'expression du visage ~ joues
31B6241|joues arrondies
31B6242|joues creuses
31B625|morphologie de l'expression du visage ~ front
31B6251|front plissé
31B626|morphologie de l'expression du visage ~ le haut de la tête
31B6261|cheveux hérissés
31B6262|s'arracher les cheveux
31B6263|se gratter la tête
31B7|homme sage, savant
31B71|génie
31B710|'Genio' (Ripa)
31B8|fou, nigaud, imbécile
31B81|remèdes fantaisistes pour guérir les simples d'esprit (folklore)
31B811|rasage (remèdes fantaisistes pour guérir les simples d'esprit)
31B812|cuisson des têtes, p.ex. par le boulanger de Eeclo (les têtes étant temporairement remplacées par des choux)
31B813|purge (remèdes fantaisistes pour guérir les simples d'esprit)
31B814|versement d'un liquide dans le corps, au moyen d'un entonnoir (remèdes fantaisistes pour guérir les simples d'esprit)
31B9|des sages vs des fous
31BB1|dormir; inconscience - BB - à l'extérieur
31BB10|'Sonno' (Ripa) - BB - à l'extérieur
31BB11|dormir dans un lit - BB - à l'extérieur
31BB12|dormir sur une chaise - BB - à l'extérieur
31BB13|dormir par terre - BB - à l'extérieur
31BB14|bâiller, bâillement - BB - à l'extérieur
31BB15|s'étirer ~ sommeil - BB - à l'extérieur
31BB16|aller dormir - BB - à l'extérieur
31BB161|se mettre au lit, se coucher - BB - à l'extérieur
31BB162|sieste - BB - à l'extérieur
31BB17|se réveiller, réveil - BB - à l'extérieur
31BB171|se lever du lit - BB - à l'extérieur
31BB18|inconscience - BB - à l'extérieur
31BB181|s'évanouir, défaillir - BB - à l'extérieur
31BB19|se reposer - BB - à l'extérieur
31C|esprit (ou âme) en opposition avec le corps
31D|la vie humaine et ses différents âges (jeune, adulte, vieux, etc.)
31D1|les âges de l'homme
31D11|le premier âge ~ les âges de l'homme
31D110|Petite Enfance (alleg.)
31D111|nouveau-né, bébé ~ les âges de l'homme
31D1111|bébé-garçon
31D1112|bébé-fille
31D112|enfant
31D1120|Enfance (alleg.)
31D1121|petit enfant, bambin ~ les âges de l'homme
31D11211|petit garçon
31D11212|petite fille
31D1122|jeune enfant (de sexe indéterminé)
31D11221|garçon (entre tout petit et adolescent)
31D112210|Enfance (masculine) (alleg.)
31D11222|fille (entre toute petite et adolescente)
31D112220|Enfance (féminine) (alleg.
31D1129|l’enfant philosophique ~ alchimie
31D12|jeune homme, adolescent
31D120|Jeune Homme, Adolescence, 'Iuventus'; 'Adolescenza', 'Gioventù' (Ripa)
31D13|adolescente, jeune fille
31D130|Virginité
31D14|homme adulte
31D140|Age Adulte (homme), Majorité; 'Virilità' (Ripa)
31D15|femme adulte
31D150|Age Adulte (femme), féminité
31D16|vieillard
31D160|Vieillesse, 'Senectus'; 'Vecchiezza' (Ripa)
31D161|'beau vieillard'
31D162|vilain vieillard
31D17|vieille femme
31D171|'belle vieille'
31D172|vieille femme laide, vieille sorcière
31D2|la vie humaine partagée en étapes
31D2(...)|la vie humaine partagée en étapes, p.ex. en trois, quatre, sept ou douze étapes (avec NOMBRE)
31D21|les âges de l'homme représentés par un escalier
31D21(...)|les âges de l'homme représentés par un escalier (avec NOMBRE de marches)
31D3|la vie humaine divisée en décennies
31D30|0-10 ans
31D31|10-20 ans
31D32|20-30 ans
31D33|30-40 ans
31D34|40-50 ans
31D35|50-60 ans
31D36|60-70 ans
31D37|70-80 ans
31D38|80-90 ans
31D39|90-100 ans
31D4|anniversaire
31D4(...)|anniversaire (avec NOMBRE d'années)
31D41|âgé de ...
31D41(...)|âgé de ... (avec NOMBRE d'années)
31D5|jeune âge vs vieil âge; jeune et vieux
31D51|enfants se comportant comme des adultes
31D52|adultes se comportant comme des enfants
31D6|rajeunissement
31D61|'Fontaine de jouvence'
31D62|rajeunissement par le feu, ou par la cuisson
31D7|prendre de l'âge anormalement
31D71|'paidogeron' : enfant ou jeune garçon avec barbe et autres indices de vieillesse
31D8|nom propre
31D81|fête (d'une personne)
31D82|l'individu et son nom
31D83|pseudonyme
31D84|surnom
31D85|donner ou recevoir un nom
31D9|la durée de la vie
31D90|'Età in generale' (Ripa)
31D91|vie longue
31D910|'Vita longa' (Ripa)
31D92|vie courte
31D920|'Velocità della vita humana', 'Vita breve' (Ripa)
31DD3|la vie humaine divisée en décennies - DD - décennies au-delà de 100 ans
31DD30|0-10 ans - DD - décennies au-delà de 100 ans
31DD31|10-20 ans - DD - décennies au-delà de 100 ans
31DD32|20-30 ans - DD - décennies au-delà de 100 ans
31DD33|30-40 ans - DD - décennies au-delà de 100 ans
31DD34|40-50 ans - DD - décennies au-delà de 100 ans
31DD35|50-60 ans - DD - décennies au-delà de 100 ans
31DD36|60-70 ans - DD - décennies au-delà de 100 ans
31DD37|70-80 ans - DD - décennies au-delà de 100 ans
31DD38|80-90 ans - DD - décennies au-delà de 100 ans
31DD39|90-100 ans - DD - décennies au-delà de 100 ans
31E|mort de l'être humain
31E1|mourir
31E11|règlement des affaires ~ mourir
31E111|création d'un testament
31E112|réunion de la famille ~ personne mourante
31E113|derniers mots et faveurs, nuncupation
31E12|lit de mort
31E121|mort en état de grâce (mort douce) vs mort en état de disgrâce (angoisse de la mort)
31E122|mort douce, belle mort
31E1221|euthanasie, provoquer une mort facile
31E123|agonie, combattre la mort; angoisse de la mort
31E13|'Ars moriendi'
31E14|la mort frappant à des âges différents
31E141|enfant mort-né
31E142|la mort d'un enfant
31E143|la mort d'une jeune personne
31E144|la mort d'un adulte
31E15|qui monte au ciel sans mourir, translation
31E2|causes de la mort
31E21|mort naturelle
31E211|mort de vieillesse
31E212|mort de maladie
31E213|'mort subite'
31E22|mort accidentelle (non violente)
31E221|mort accidentelle ~ eau
31E2211|mort par noyade (non violente)
31E2212|personne noyée
31E222|mort accidentelle ~ température
31E2221|mort accidentelle par excès de chaleur
31E22211|mort accidentelle ~ feu
31E2222|mort accidentelle ~ froid
31E223|mort accidentelle ~ causes internes
31E2231|mort accidentelle ~ faim
31E2232|mort accidentelle ~ soif
31E2233|mort accidentelle ~ manque d'air, suffocation
31E2234|mort accidentelle ~ poison
31E224|mort accidentelle ~ objets qui tombent
31E225|mourir des effets d'une chute
31E228|mort occasionnée par des effets naturels ambiants, en particulier des catastrophes naturelles
31E229|mort occasionnée par suite d'activités humaines fâcheuses, dans le trafic, au travail, etc.
31E23|mort violente, être tué, maltraité et malmené; chercher la mort
31E231|mort violente ~ les éléments
31E2311|mort violente ~ eau
31E23111|être noyé, subir le supplice de la planche (mort violente ~ eau)
31E231111|passer sous la quille
31E23112|écoulement continuel de gouttes (mort violente ~ eau)
31E2312|mort violente ~ feu
31E23121|mort violente ~ brûlé sur le bûcher
31E231211|mort violente ~ brûlé sur un gril
31E23122|mort violente ~ parties du corps torturées par le feu
31E231221|mort violente causée par ébullition
31E23123|mort violente causée par électrocution
31E231231|mort violente sur la chaise électrique
31E2313|mort violente ~ terre
31E23131|enterré vivant (mort violente)
31E231311|entièrement enterré (mort violente)
31E231312|partiellement enterré (mort violente)
31E23132|emmuré vivant (mort violente)
31E2314|mort violente ~ air
31E23141|mort par manque d'air, étranglé
31E23142|mort violente causée par absorption de gaz; asphyxie
31E23143|mort violente causées par des vapeurs dangereuses
31E232|mort violente ~ température
31E2321|mort violente causée par des matières brûlantes (plomb bouillant, charbons ardents, etc.)
31E2322|mort violente causée par le froid
31E23221|mort violente ~ gelé
31E233|mort violente ~ causes internes
31E2331|mort violente causée par privation de nourriture
31E23319|mort violente causée par excès de nourriture, nutrition forcée
31E2332|mort violente causée par la soif
31E2333|mort violente causée par poison
31E23331|mort violente causée par absorption de nourriture empoisonnée
31E23332|mort violente causée par absorption d'une boisson empoisonnée
31E233321|mort violente causée par absorption d'une coupe empoisonnée
31E23333|mort violente causée par une morsure ou piqûre d'un animal vénéneux
31E233331|mort violente causée par une morsure de serpent
31E23334|mort violente causée par objets empoisonnés
31E23335|mort violente causée par injection de poison
31E234|mort violente causée par des coups de pied, de poing, etc.
31E2341|mort violente ~ lancement d'objets lourds
31E23411|mort violente par lapidation
31E2342|mort violente causée par un coup sur la tête
31E23421|mort violente causée par le choc d'un objet sur la tête
31E23422|mort violente causée par le heurt d'un projectile sur la tête
31E23423|mort violente causée par un coup de poing donné sur la tête
31E2343|mort violente causée par de coups appliqués ailleurs
31E23431|mort violente par flagellation
31E2344|mort violente par raclage
31E2345|mort violente percé d'une pointe
31E23451|mort violente dans un tonneau garni de clous
31E2346|tué par une arme
31E23461|tué par une (des) flèche(s)
31E23462|tué par un coup de lance ou de javelot
31E23463|tué par des armes contondantes et tranchantes
31E234631|tué par une épée
31E234632|tué par un poignard, un couteau
31E2347|tué par des armes à feu
31E23471|tué par des bombes, des grenades à main
31E23472|mort violente causée par fusillade
31E2348|mort violente ~ précipité (d'une hauteur), dans un puits
31E23481|mort violente ~ jeté par la trappe
31E235|mort violente ~ mauvais traitement, torture
31E2351|mort violente par étirement
31E2352|mort violente causée par torsion
31E2353|mort violente lié dans une position inusuelle
31E23531|mort violente cassé par la roue
31E23532|mort violente lié, attaché, à un véhicule ou à un animal
31E2354|mort violente causée par strangulation
31E23541|mort violente écrasé
31E2355|mort violente par pendaison
31E2356|mort violente par crucifixion
31E23561|mort violente par crucifixion (en position verticale)
31E23562|mort violente par crucifixion la tête en bas
31E23563|mort violente par crucifixion sur croix en X (croix de Saint-André)
31E236|mort violente par mutilation
31E2361|mort violente par rupture des os
31E2362|mort violente ~ une partie du corps coupée, sciée, arrachée
31E23621|mort violente par décollation
31E236211|mort violente ~ décollation par la guillotine
31E236212|corps sans tête d'une personne décapitée
31E236219|tête d'une personne décapitée
31E2362191|tête d'une personne décapitée sur un plat
31E2362192|tête d'une personne décapitée piquée sur un pieux ou sur une perche
31E2362193|mauvais traitement de la tête d'une personne décapitée
31E23622|mort violente causée par langue arrachée
31E23623|mort violente par éviscération
31E23624|mort violente par écartèlement
31E23625|mort violente ~ être rendu aveugle
31E2363|mort violente ~ être écorché
31E2364|mort violente ~ ouvrir les artères
31E2365|mort violente ~ jeté en pâture aux bêtes sauvages
31E237|mort violente ~ harcèlements psychologiques
31E238|qui cherche sa propre mort, suicide
31E2381|sacrifice de soi, mort au service d'une cause élevée
31E2382|suicide de désespoir
31E3|cadavre, corps
31E31|attestation de mort, autopsie, examen du défunt
31E311|attester l'arrêt de la respiration au moyen d'une plume ou d'un miroir placé sous le nez
31E32|mort apparente
31E321|(tentatives) de réanimation, p.ex. au moyen de la respiration artificielle
31E33|décomposition (d'un cadavre)
31E331|le corps conservé grâce à des causes naturelles
31E3311|le mineur de Falun
31E3312|momification naturelle
31E34|découverte d'une personne morte
31E4|résurrection
31E5|la vie vs la mort
31E51|rencontre de (trois) vivants et de (trois) morts
31E52|'Et in Arcadia ego'
31EE22|mort accidentelle (non violente) - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE221|mort accidentelle ~ eau - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2211|mort par noyade (non violente) - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2212|personne noyée - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE222|mort accidentelle ~ température - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2221|mort accidentelle par excès de chaleur - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE22211|mort accidentelle ~ feu - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2222|mort accidentelle ~ froid - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE223|mort accidentelle ~ causes internes - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2231|mort accidentelle ~ faim - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2232|mort accidentelle ~ soif - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2233|mort accidentelle ~ manque d'air, suffocation - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE2234|mort accidentelle ~ poison - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE224|mort accidentelle ~ objets qui tombent - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE225|mourir des effets d'une chute - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE228|mort occasionnée par des effets naturels ambiants, en particulier des catastrophes naturelles - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE229|mort occasionnée par suite d'activités humaines fâcheuses, dans le trafic, au travail, etc. - EE - être blessé accidentellement (sans que la mort s'en suive)
31EE23|mort violente, être tué, maltraité et malmené; chercher la mort - EE - mort incertaine; personne blessée
31EE231|mort violente ~ les éléments - EE - mort incertaine; personne blessée
31EE2311|mort violente ~ eau - EE - mort incertaine; personne blessée
31EE23111|être noyé, subir le supplice de la planche (mort violente ~ eau) - EE - mort incertaine; personne blessée
31EE231111|passer sous la quille - EE - mort incertaine; personne blessée
31EE23112|écoulement continuel de gouttes (mort violente ~ eau) - EE - mort incertaine; personne blessée
31EE2312|mort violente ~ feu - EE - mort incertaine; personne blessée
31EE23121|mort violente ~ brûlé sur le bûcher - EE - mort incertaine; personne blessée
31EE231211|mort violente ~ brûlé sur un gril - EE - mort incertaine; personne blessée
31EE23122|mort violente ~ parties du corps torturées par le feu - EE - mort incertaine; personne blessée
31EE231221|mort violente causée par ébullition - EE - mort incertaine; personne blessée
31EE23123|mort violente causée par électrocution - EE - mort incertaine; personne blessée
31EE231231|mort violente sur la chaise électrique - EE - mort incertaine; personne blessée
31EE2313|mort violente ~ terre - EE - mort incertaine; personne blessée
31EE23131|enterré vivant (mort violente) - EE - mort incertaine; personne blessée
31EE231311|entièrement enterré (mort violente) - EE - mort incertaine; personne blessée
31EE231312|partiellement enterré (mort violente) - EE - mort incertaine; personne blessée
31EE23132|emmuré vivant (mort violente) - EE - mort incertaine; personne blessée
31EE2314|mort violente ~ air - EE - mort incertaine; personne blessée
31EE23141|mort par manque d'air, étranglé - EE - mort incertaine; personne blessée
31EE23142|mort violente causée par absorption de gaz; asphyxie - EE - mort incertaine; personne blessée
31EE23143|mort violente causées par des vapeurs dangereuses - EE - mort incertaine; personne blessée
31EE232|mort violente ~ température - EE - mort incertaine; personne blessée
31EE2321|mort violente causée par des matières brûlantes (plomb bouillant, charbons ardents, etc.) - EE - mort incertaine; personne blessée
31EE2322|mort violente causée par le froid - EE - mort incertaine; personne blessée
31EE23221|mort violente ~ gelé - EE - mort incertaine; personne blessée
31EE233|mort violente ~ causes internes - EE - mort incertaine; personne blessée
31EE2331|mort violente causée par privation de nourriture - EE - mort incertaine; personne blessée
31EE23319|mort violente causée par excès de nourriture, nutrition forcée - EE - mort incertaine; personne blessée
31EE2332|mort violente causée par la soif - EE - mort incertaine; personne blessée
31EE2333|mort violente causée par poison - EE - mort incertaine; personne blessée
31EE23331|mort violente causée par absorption de nourriture empoisonnée - EE - mort incertaine; personne blessée
31EE23332|mort violente causée par absorption d'une boisson empoisonnée - EE - mort incertaine; personne blessée
31EE233321|mort violente causée par absorption d'une coupe empoisonnée - EE - mort incertaine; personne blessée
31EE23333|mort violente causée par une morsure ou piqûre d'un animal vénéneux - EE - mort incertaine; personne blessée
31EE233331|mort violente causée par une morsure de serpent - EE - mort incertaine; personne blessée
31EE23334|mort violente causée par objets empoisonnés - EE - mort incertaine; personne blessée
31EE23335|mort violente causée par injection de poison - EE - mort incertaine; personne blessée
31EE234|mort violente causée par des coups de pied, de poing, etc. - EE - mort incertaine; personne blessée
31EE2341|mort violente ~ lancement d'objets lourds - EE - mort incertaine; personne blessée
31EE23411|mort violente par lapidation - EE - mort incertaine; personne blessée
31EE2342|mort violente causée par un coup sur la tête - EE - mort incertaine; personne blessée
31EE23421|mort violente causée par le choc d'un objet sur la tête - EE - mort incertaine; personne blessée
31EE23422|mort violente causée par le heurt d'un projectile sur la tête - EE - mort incertaine; personne blessée
31EE23423|mort violente causée par un coup de poing donné sur la tête - EE - mort incertaine; personne blessée
31EE2343|mort violente causée par de coups appliqués ailleurs - EE - mort incertaine; personne blessée
31EE23431|mort violente par flagellation - EE - mort incertaine; personne blessée
31EE2344|mort violente par raclage - EE - mort incertaine; personne blessée
31EE2345|mort violente percé d'une pointe - EE - mort incertaine; personne blessée
31EE23451|mort violente dans un tonneau garni de clous - EE - mort incertaine; personne blessée
31EE2346|tué par une arme - EE - mort incertaine; personne blessée
31EE23461|tué par une (des) flèche(s) - EE - mort incertaine; personne blessée
31EE23462|tué par un coup de lance ou de javelot - EE - mort incertaine; personne blessée
31EE23463|tué par des armes contondantes et tranchantes - EE - mort incertaine; personne blessée
31EE234631|tué par une épée - EE - mort incertaine; personne blessée
31EE234632|tué par un poignard, un couteau - EE - mort incertaine; personne blessée
31EE2347|tué par des armes à feu - EE - mort incertaine; personne blessée
31EE23471|tué par des bombes, des grenades à main - EE - mort incertaine; personne blessée
31EE23472|mort violente causée par fusillade - EE - mort incertaine; personne blessée
31EE2348|mort violente ~ précipité (d'une hauteur), dans un puits - EE - mort incertaine; personne blessée
31EE23481|(histoire de) Metius Suffetius - portrait d'un personnage de l'antiquité classique (+ buste, torse)
31EE235|mort violente ~ mauvais traitement, torture - EE - mort incertaine; personne blessée
31EE2351|mort violente par étirement - EE - mort incertaine; personne blessée
31EE2352|mort violente causée par torsion - EE - mort incertaine; personne blessée
31EE2353|mort violente lié dans une position inusuelle - EE - mort incertaine; personne blessée
31EE23531|mort violente cassé par la roue - EE - mort incertaine; personne blessée
31EE23532|mort violente lié, attaché, à un véhicule ou à un animal - EE - mort incertaine; personne blessée
31EE2354|mort violente causée par strangulation - EE - mort incertaine; personne blessée
31EE23541|mort violente écrasé - EE - mort incertaine; personne blessée
31EE2355|mort violente par pendaison - EE - mort incertaine; personne blessée
31EE2356|mort violente par crucifixion - EE - mort incertaine; personne blessée
31EE23561|mort violente par crucifixion (en position verticale) - EE - mort incertaine; personne blessée
31EE23562|mort violente par crucifixion la tête en bas - EE - mort incertaine; personne blessée
31EE23563|mort violente par crucifixion sur croix en X (croix de Saint-André) - EE - mort incertaine; personne blessée
31EE236|mort violente par mutilation - EE - mort incertaine; personne blessée
31EE2361|mort violente par rupture des os - EE - mort incertaine; personne blessée
31EE2362|mort violente ~ une partie du corps coupée, sciée, arrachée - EE - mort incertaine; personne blessée
31EE23621|mort violente par décollation - EE - mort incertaine; personne blessée
31EE236211|mort violente ~ décollation par la guillotine - EE - mort incertaine; personne blessée
31EE236212|corps sans tête d'une personne décapitée - EE - mort incertaine; personne blessée
31EE236219|tête d'une personne décapitée - EE - mort incertaine; personne blessée
31EE2362191|tête d'une personne décapitée sur un plat - EE - mort incertaine; personne blessée
31EE2362192|tête d'une personne décapitée piquée sur un pieux ou sur une perche - EE - mort incertaine; personne blessée
31EE2362193|mauvais traitement de la tête d'une personne décapitée - EE - mort incertaine; personne blessée
31EE23622|mort violente causée par langue arrachée - EE - mort incertaine; personne blessée
31EE23623|mort violente par éviscération - EE - mort incertaine; personne blessée
31EE23624|mort violente par écartèlement - EE - mort incertaine; personne blessée
31EE23625|mort violente ~ être rendu aveugle - EE - mort incertaine; personne blessée
31EE2363|mort violente ~ être écorché - EE - mort incertaine; personne blessée
31EE2364|mort violente ~ ouvrir les artères - EE - mort incertaine; personne blessée
31EE2365|mort violente ~ jeté en pâture aux bêtes sauvages - EE - mort incertaine; personne blessée
31EE237|mort violente ~ harcèlements psychologiques - EE - mort incertaine; personne blessée
31EE238|qui cherche sa propre mort, suicide - EE - mort incertaine; personne blessée
31EE2381|sacrifice de soi, mort au service d'une cause élevée - EE - mort incertaine; personne blessée
31EE2382|suicide de désespoir - EE - mort incertaine; personne blessée
31F|symboles et personnifications de la Mort
31F1|symboles de la Mort
31F11|crâne (symbole de la Mort)
31F111|crâne comme symbole de danger
31F12|os (symbole de la Mort)
31F2|personnifications de la Mort; 'Morte' (Ripa)
31F21|la Mort sous l'apparence d'un enfant
31F22|la Mort sous l'apparence d'un jeune homme
31F23|la Mort sous l'apparence d'un homme
31F24|la Mort sous l'apparence d'un vieillard
31F25|la Mort sous l'apparence d'un corps (en décomposition)
31F26|la Mort sous l'apparence d'un squelette
31F27|la Mort sous l'apparence d'un être diabolique
31F3|danse macabre; la Mort en compagnie d'une ou de plusieurs personnes
31F31|la Mort dansant avec plus d'une personne
31F31(...)|la Mort dansant avec plus d'une personne (avec NOMBRE de personnes)
31F32|la Mort dansant avec une personne
31F33|la Mort combattant la Vie, ou les vivants
31F331|la Mort triomphant de la Vie ou des vivants
31F34|la Mort conquise
31FF2|personnifications de la Mort; 'Morte' (Ripa) - FF - la Mort comme femme
31FF21|la Mort sous l'apparence d'un enfant - FF - la Mort comme femme
31FF22|la Mort sous l'apparence d'un jeune homme - FF - la Mort comme femme
31FF23|la Mort sous l'apparence d'un homme - FF - la Mort comme femme
31FF24|la Mort sous l'apparence d'un vieillard - FF - la Mort comme femme
31FF25|la Mort sous l'apparence d'un corps (en décomposition) - FF - la Mort comme femme
31FF26|la Mort sous l'apparence d'un squelette - FF - la Mort comme femme
31FF27|la Mort sous l'apparence d'un être diabolique - FF - la Mort comme femme
31G|l'âme
31G1|l'âme pendant la vie
31G2|l'âme pendant la mort
31G3|l'âme après la mort
31G31|l'âme quittant le corps sous l'aspect d'un petit être humain
31G311|l'âme portée au ciel par des anges
31G32|l'âme voyageant
31G321|le vaisseau de la mort
31G322|un ange guidant une âme vers le ciel, 'psychopompos'
31G33|l'âme examinée; l'âme devant ses juges
31G331|la pesée des âmes
31G332|l'ouverture du livre de la vie
31G34|l'âme condamnée; 'Anima dannata' (Ripa)
31G35|des anges et des diables se disputant une âme
31G36|l'âme en route vers sa dernière destination
31G361|le diable emportant une âme
31G4|l'âme dans l'éternité
32|types humains; peuples et nationalités
32A|types humains
32A1|les quatre tempéraments; 'Complessione' (Ripa)
32A11|le tempérament colérique
32A110|'Colerico (per il fuoco)' (Ripa)
32A12|le tempérament sanguin
32A120|'Sanguigno (per l'aria)' (Ripa)
32A13|le tempérament flegmatique
32A130|'Flemmatico (per l'acqua)' (Ripa)
32A14|le tempérament mélancolique
32A140|'Malenconico (per la terra)', 'Malinconia' (Ripa)
32A141|'Weltschmerz', le mal du siècle
32A2|le gros et le maigre (types humains)
32A21|gros, obèse (type humain)
32A210|'Grassezza' (Ripa)
32A211|stéatopyge (type humain)
32A22|maigre (type humain)
32A3|optimiste et pessimiste (types humains)
32A31|optimiste
32A32|pessimiste
32A4|différents types humains
32A41|ascète
32A42|lâche
32A43|glouton, goinfre
32A44|avare, grippe-sou
32A45|parasite, pique-assiette
32A46|paresseux, paresseuse
32A49|autres types humains
32A49(...)|autres types humains (avec NOM)
32A5|caricatures (types humains)
32A6|physionomie
32A61|phrénologie
32A62|chirognomie
32A7|caractères (types humains)
32A8|passions, émotions, affections
32B|les peuples; groupes ethniques; nationalités
32B1|l'homme préhistorique
32B11|reconstruction de l'homme préhistorique
32B11(...)|reconstruction de l'homme préhistorique (avec NOM)
32B11(NEANDERTHAL)|reconstruction de l'homme préhistorique: Néandertal
32B12|reconstruction de la vie et de la culture de l'homme préhistorique
32B2|peuples 'historiques'
32B2(...)|peuples historiques (avec NOM)
32B2(AMBRONES)|peuples historiques: Ambrones
32B2(AZTEC)|peuples historiques: Aztèques
32B2(BATAVIANS)|peuples historiques: les Bataves
32B2(CARIANS)|peuples historiques: les Cariens
32B2(CARTHAGINIANS)|peuples historiques: les Carthaginois
32B2(GAULS)|peuples historiques: Gaulois
32B2(GOTHS)|peuples historiques: Goths
32B2(LYDIANS)|peuples historiques: les Lydiens
32B2(OSCI)|peuples historiques: Osci
32B2(PHOENICIANS)|peuples historiques: Phéniciens
32B2(ROMANS)|peuples historiques: les Romains
32B2(SCYTHIANS)|peuples historiques: les Scythes
32B2(TEUTONS)|peuples historiques: les Teutons
32B2(THRACIANS)|peuples historiques: Thraces
32B3|peuples et nationalités (autres que préhistoriques ou «historiques»)
32B31|Peuples européens
32B311|peuples indigènes européens
32B311(...)|peuples autochtones européens (avec NOM)
32B311(ALBANIANS)|Européens: Albanais
32B311(BELGIANS)|Européens: Belges
32B311(BRITONS)|Européens: Britanniques
