2|Nature
31AA4131|hare-lip - AA - ženská lidská postava
31AA414|ochrnutý - AA - ženská postava
31AA415|mrzák - AA - ženská postava
31AA4151|club-foot - AA - ženská lidská postava
31AA4152|dřevěná noha - AA - ženská lidská postava
31AA4153|berle - AA - ženská postava
31AA4154|invalidní vozík, koupací křeslo - AA - ženská lidská postava
31AA4155|ortéza, třmen - AA - ženská lidská postava
31AA416|pokřivená, ohnutá osoba - AA - ženská lidská postava
31AA417|hrbáč - AA - ženská lidská postava
31AA418|albín - AA - ženská lidská postava
31AA419|zmrzačená osoba - AA - ženská lidská postava
31AA42|lidské bytosti (ať už legendární nebo ne) abnormálních proporcí, velikosti, síly atd. - AA - ženská lidská postava
31AA421|obři, kolosy - AA - ženská lidská postava
31AA422|trpaslíci - AA - ženská lidská postava
31AA4221|pygmejové, trpaslíci - AA - ženská lidská postava
31AA4222|goblini, hobgoblini - AA - ženská lidská postava
31AA4223|"grylloi" - AA - ženská lidská postava
31AA423|lidské bytosti s nadlidskými schopnostmi nebo výkony - AA - ženská lidská postava
31AA423(...)|lidské bytosti s nadlidskými schopnostmi nebo úspěchy (s NAME) - AA - ženská postava
31AA43|vícenásobný porod (legendární) - AA - ženská lidská postava
31AA431|velmi vysoký počet porodů - AA - ženská postava
31AA431(...)|velmi vysoký počet porodů (s ČÍSLEM) - AA - ženská lidská postava
31AA44|antropomorfní bytosti (legendární nebo ne) s hlavami, končetinami nebo orgány abnormálního počtu, na abnormálních místech nebo abnormálního tvaru) - AA - ženská lidská postava
31AA441|antropomorfní bytosti s chybějícími částmi - AA - ženská lidská postava
31AA4411|"Acephalia", "Blemyae", tj. bytosti bez hlavy - AA - ženská lidská postava
31AA4412|"Scopodes", "Sciapodes", tj. bytosti s jednou nohou - AA - ženská lidská postava
31AA4413|bytosti s jedním okem - AA - ženská lidská postava
31AA4414|"Acheiroi", tj. bytosti bez rukou - AA - ženská lidská postava
31AA442|antropomorfní bytosti s větším počtem částí než obvykle - AA - ženská lidská postava
31AA4421|bytost se třemi tvářemi, "vultus trifrons" - AA - ženská lidská postava
31AA44211|"caput triciput", "signum triceps" - AA - ženská lidská postava
31AA4422|antropomorfní bytost se dvěma horními částmi těla - AA - ženská lidská postava
31AA443|antropomorfní bytosti s končetinami, orgány atd. na neobvyklých místech - AA - ženská lidská postava
31AA4431|"oculi in humeris habentes" - AA - ženská lidská postava
31AA444|antropomorfní bytosti s částmi abnormálního tvaru - AA - ženská lidská postava
31AA4441|excessive hairiness - AA - female
31AA44411|wild man, wodewose, woodehouse - AA - female
31AA44412|osoba s velkými vousy - AA - žena
31AA45|příšery smíšené lidské a zvířecí podoby; "Mostri" (Ripa) - AA - ženská lidská postava
31AA451|monstra ~ zvířata obecně (neurčitého druhu) - AA - ženská lidská postava
31AA4511|příšery se zvířecí hlavou - AA - ženská lidská postava
31AA45111|příšery se třemi zvířecími hlavami - AA - ženská lidská postava
31AA4512|zvířata s lidskou hlavou - AA - ženská lidská postava
31AA4512(...)|zvířata s lidskou hlavou (se jménem) - AA - ženská lidská postava
31AA452|monstra ~ savci - AA - ženská lidská postava
31AA4521|monstra ~ domácí zvířata - AA - ženská postava
31AA45211|cynocephalus - AA - ženská lidská postava
31AA4522|monstra ~ opice, opice - AA - ženská lidská postava
31AA4523|nestvůry ~ dravá zvířata (sfinga, mantikora) - AA - ženská lidská postava
31AA45231|sfinga (lev/žena); "Sfinge" (Ripa) - AA - ženská lidská postava
31AA45232|"manticora" - AA - ženská lidská postava
31AA4524|monstra ~ kopytníci - AA - ženská lidská postava
31AA4525|monstra ~ zvířata s chobotem - AA - ženská lidská postava
31AA4526|monstra ~ hlodavci - AA - ženská postava člověka
31AA4527|monstra ~ plavající savci - AA - ženská lidská postava
31AA4528|monstra ~ létající savci - AA - ženská lidská postava
31AA4529|monstra ~ ostatní savci - AA - lidská postava ženského pohlaví
31AA453|monsters ~ birds - AA - female
31AA4531|siréna (bájný pták s ženskou hlavou) - AA - fena
31AA454|příšery ~ plazi - AA - ženská postava
31AA4541|monstra ~ ještěrky - AA - ženská postava člověka
31AA4542|příšery ~ hadi - AA - ženská postava
31AA455|příšery ~ obojživelníci - AA - ženská postava
31AA456|příšery ~ ryby - AA - ženská postava
31AA4561|merman - AA - mermaid, siren
31AA457|monstra ~ nižší zvířata - AA - ženská postava člověka
31AA458|pohádkové bytosti s křídly - AA - ženská lidská postava
31AA4581|víla - AA - ženská lidská postava
31AA4582|elf - AA - ženská lidská postava
31AA46|nemoci - AA - ženská lidská postava
31AA461|bolest - AA - ženská postava
31AA4611|horečka - AA - ženská lidská postava
31AA46110|"Febre" (Ripa) - AA - ženská lidská postava
31AA462|nemoci postihující celé tělo - AA - epidemické nemoci
31AA462(...)|nemoci postihující celé tělo (s NAME) - AA - epidemické nemoci
31AA4621|plague - AA - plague epidemic
31AA46210|personifikace moru - AA - personifikace morové epidemie; "Peste overo Pestilentia" (Ripa)
31AA4622|leprosy - AA - epidemic diseases
31AA46221|leper's rattle - AA - epidemic diseases
31AA46222|leprosarium - AA - epidemic diseases
31AA46223|leper's procession - AA - epidemic diseases
31AA4623|(other) contagious diseases - AA - epidemic diseases
31AA4623(...)|(jiné) nakažlivé nemoci (s NÁZVEM) - AA - epidemické nemoci
31AA46230|contagious disease personified; 'Contagione' (Ripa) - AA - epidemic diseases
31AA4624|kožní a pohlavní choroby - AA - epidemické choroby
31AA4624(...)|kožní a pohlavní choroby (s NAME) - AA - epidemické choroby
31AA4624(SYPHILIS)|kožní a pohlavní choroby: syfilis - AA - epidemické choroby
31AA46241|itching - AA - epidemic diseases
31AA46242|ulcer - AA - epidemic diseases
31AA4625|dropsy - AA - epidemic diseases
31AA4626|aids - AA - aids epidemic
31AA4629|poisoning - AA - epidemic diseases
31AA4629(...)|otravy (s NAME) - AA - epidemické nemoci
31AA4629(ERGOTISM)|poisoning: ergotism - AA - epidemic diseases
31AA463|nemoci postihující části těla - AA - ženská lidská postava
31AA463(...)|nemoci postihující části těla (s NÁZVEM) - AA - ženská lidská postava
31AA4631|zlomeniny kostí - AA - ženská lidská postava
31AA4632|infekce a zranění - AA - ženská postava
31AA46321|jizva, cicatrix - AA - ženská postava
31AA4633|onemocnění hlavy nebo jejích částí - AA - ženská lidská postava
31AA46331|bolest hlavy - AA - ženská postava
31AA46332|chlad (nemoc) - AA - ženská postava
31AA463321|kýchání - AA - ženská postava
31AA463322|kašel - AA - ženská postava
31AA46333|bolest zubů - AA - ženská postava
31AA4634|nádory - AA - ženská postava
31AA46341|vnější nádory - AA - ženská postava
31AA46342|vnitřní nádory - AA - ženská postava
31AA464|citová nemoc, pomatenost, šílenství - AA - ženská postava
31AA4640|Madness - AA - ženská postava
31AA4641|posedlost (démony) - AA - ženská lidská postava
31AA4642|mánie, posedlost - AA - ženská postava
31AA46421|epidemická posedlost - AA - ženská postava
31AA464211|taneční mánie, tanec svatého Víta - AA - ženská postava
31AA469|zdraví - AA - ženská postava
31AA4690|Zdraví, "Sanitas"; "Sanità" (Ripa) - AA - ženská postava
31AA5|péče o tělo, hygiena - AA - ženská postava
31AA51|výroba WC - AA - (pro) ženy
31AA511|zrcadlo - AA - (pro) ženy
31AA5111|pohled do zrcadla; (případně: rozjímání nad vlastní krásou - AA - (pro) ženy)
31AA51111|odraz (v zrcadle) - AA - (pro) ženy
31AA511111|zkreslení - AA - (pro) ženy
31AA5112|magické zkrášlování - AA - (pro) ženy
31AA512|oblékání šperků - AA - (pro) ženy
31AA513|líčení - AA - (pro) ženy
31AA514|používání vůní, parfémů, mastí atd. - AA - (pro) ženy
31AA5141|vůně - AA - (pro) ženy
31AA5141(...)|vůně (s NAME) - AA - (pro) ženy
31AA5142|parfémy - AA - (pro) ženy
31AA5142(...)|parfémy (s NAME) - AA - (pro) ženy
31AA5143|masti - AA - (pro) ženy
31AA5144|prášek ~ výroba toalety - AA - (pro) ženy
31AA5145|náčiní ~ výroba WC - AA - (pro) ženy
31AA5145(...)|nářadí ~ výroba WC (s NAME) - AA - (pro) ženy
31AA51451|pomandr, pižmová koule - AA - (pro) ženy
31AA51452|lahvička na parfém - AA - (pro) ženy
31AA51453|mastička - AA - (pro) ženy
31AA51454|pudřenka - AA - (pro) ženy
31AA51455|rtěnka - AA - (pro) ženy
31AA515|malování na tělo nebo obličej - AA - (pro) ženy
31AA5151|tetování - AA - (pro) ženy
31AA52|péče o ruce a nohy - AA - ženská postava
31AA521|manikúra - AA - ženská lidská postava
31AA522|pedikúra - AA - ženská postava
31AA523|'Spinario', dítě vytahující trn z nohy - AA - dívka
31AA53|hairdress - AA - ~ women
31AA531|péče o vlasy - AA - ~ ženy
31AA5311|hřeben, kartáč a další nástroje (péče o vlasy) - AA - ~ ženy
31AA532|hair-cutting - AA - ~ women
31AA5321|hairdresser - AA - ~ women
31AA533|styly účesů - AA - ~ ženy
31AA533(...)|styly účesů (s NAME) - AA - ~ ženy
31AA5331|wig - AA - ~ women
31AA5332|shaven head - AA - ~ women
31AA5333|tonsure - AA - ~ women
31AA5334|pramen vlasů - AA - ~ ženy
31AA5339|baldness - AA - ~ women
31AA534|beard - AA - ~ women
31AA5341|moustache - AA - ~ women
31AA5342|whiskers - AA - ~ women
31AA5349|falešné vousy nebo knír - AA - ~ ženy
31AA535|barber, barbershop - AA - ~ women
31AA5351|razor - AA - ~ women
31AA5352|barber's basin - AA - ~ women
31AA5353|shaving, being shaved - AA - ~ women
31AA53531|shaving oneself - AA - ~ women
31AA539|tousled hair - AA - ~ women
31AA54|mytí a koupání - AA - pod širým nebem
31AA541|mytí rukou - AA - pod širým nebem
31AA542|mytí obličeje a hlavy - AA - pod širým nebem
31AA5421|čištění zubů - AA - pod širým nebem
31AA54211|zubní kartáček - AA - pod širým nebem
31AA54212|párátko - AA - pod širým nebem
31AA543|mytí nohou - AA - pod širým nebem
31AA544|mytí nohou jiné osoby - AA - pod širým nebem
31AA545|koupání - AA - pod širým nebem
31AA5451|veřejné lázně - AA - pod širým nebem
31AA5452|kyčelní lázeň - AA - pod širým nebem
31AA5453|sprcha-koupelna - AA - pod širým nebem
31AA5454|koupel ve vaně - AA - pod širým nebem
31AA5459|"après le bain" - AA - pod širým nebem
31AA546|toaletní potřeby ~ mytí a koupání - AA - pod širým nebem
31AA5461|mýdlo - AA - pod širým nebem
31AA54611|mýdlová bublina - AA - pod širým nebem
31AA5462|kartáč, houba apod. (toaletní potřeby) - AA - pod širým nebem
31AA5463|ručník - AA - pod širým nebem
31AA5464|koupací plášť, župan - AA - pod širým nebem
31AA549|sušení, sušení - AA - pod širým nebem
31AA55|oblékání a svlékání - AA - ženská lidská postava
31AA551|oblékání, oblékání - AA - ženská lidská postava
31AA5511|šněrování korzetu - AA - ženská postava
31AA552|svlékání, svlékání - AA - ženská lidská postava
31AA553|nazouvání (zavazování) nebo vyzouvání (rozvazování) sandálů nebo bot - AA - ženská lidská postava
31AA5531|oblékání a svlékání punčoch - AA - ženská postava
31AA554|oblékání někoho jiného - AA - ženská postava
31AA5541|svlékání, svlékání někoho jiného - AA - ženská lidská postava
31AA559|částečně oděná - AA - ženská postava
31AA5591|négligé - AA - ženská lidská postava
31AA56|servant - AA - chambermaid
31AA57|odstraňování hmyzu z těla - AA - ženská lidská postava
31AA571|"mateřská péče", delousing - AA - ženská postava
31AA572|hledání blech - AA - ženská postava člověka
31AA58|kulturistika - AA - ženská postava
31AA6|fyzické potřeby - AA - ženská postava
31AA61|močení - AA - ženská postava
31AA611|hrnec - AA - ženská lidská postava
31AA62|defekace - AA - ženská postava
31AA621|flatulence - AA - ženská postava
31AA622|trávení - AA - ženská postava
31AA6220|"Digestione" (Ripa) - AA - ženská lidská postava
31AA63|zvracení - AA - ženská postava
31AA631|škytavka - AA - ženská lidská postava
31AA64|foukání nosem - AA - ženská postava
31AA65|plivání - AA - ženská postava
31AA651|sliny, plivance - AA - ženská postava
31AA66|pocení, pot - AA - ženská lidská postava
31AA8|tělo považované za stroj - AA - ženská lidská postava
31AA9|způsoby předstírání léčby nebo zlepšení částí těla - AA - ženská lidská postava
31B|mind, spirit
31B0|symbolická zobrazení, alegorie a emblémy ~ mysl, duch
31B1|sleeping; unconsciousness
31B10|'Sonno' (Ripa)
31B11|spaní v posteli
31B12|spaní v křesle
31B13|spaní na zemi
31B14|yawning
31B15|stretching ~ sleep
31B16|jít spát
31B161|jít spát
31B162|siesta
31B17|waking up
31B171|vstávání z postele
31B18|unconsciousness
31B181|fainting, swooning
31B19|resting
31B2|vision
31B21|vidění v transu nebo extázi
31B3|dream
31B31|nightmare
31B32|sleepwalking
31B33|prophetic dream
31B34|výklad snu
31B4|hypnóza a sugesce
31B5|mysl ovlivněná alkoholem, drogami nebo stimulanty
31B51|intoxication
31B52|drunkenness
31B520|'Ubriachezza' (Ripa)
31B521|drunkard
31B522|opilecká rvačka (obvykle rolníci bojující v hostinci)
31B53|addiction
31B531|alcoholism
31B59|sobriety; 'Sobrietà', 'Astinenza' (Ripa)
31B591|temperance, teetotalism
31B6|morfologie lidského projevu
31B61|morfologie lidského projevu obecně
31B62|morfologie výrazu obličeje
31B621|morfologie výrazu obličeje ~ oči
31B6211|looking upwards
31B6212|looking downwards
31B6213|looking sideways
31B6214|weeping
31B62141|tears
31B6215|frowned eyebrows
31B6216|lifted eyebrows
31B6217|eyes closed
31B62171|one eye closed, winking
31B622|morfologie výrazu obličeje ~ nos
31B6221|nose turned up
31B6222|držení zavřeného nosu
31B6223|nostrils wide open
31B623|morfologie výrazu obličeje ~ ústa
31B6231|lips pressed together
31B62311|rty přitisknuté k sobě jako při polibku
31B62312|pískání nebo syčení
31B62313|smiling
31B6232|mouth slightly open
31B62321|laughing
31B623210|'Riso' (Ripa)
31B62322|grimacing
31B62323|tongue stuck out
31B6233|mouth wide open
31B62331|mouth wide open, teeth pressed together
31B6234|chewing
31B62341|biting
31B6235|speaking
31B62350|voice
31B62351|crying, shouting
31B62352|whispering
31B62359|being silent
31B623591|přiložení prstu ke rtům, "Silentium"; "Silentio" (Ripa)
31B623592|páska uvázaná přes ústa
31B624|morfologie výrazu obličeje ~ tváře
31B6241|cheeks rounded
31B6242|cheeks hollow
31B625|morfologie výrazu obličeje ~ čelo
31B6251|creased, wrinkled forehead
31B626|morfologie výrazu obličeje ~ horní část hlavy
31B6261|hair raised
31B6262|pulling out one's hair
31B6263|scratching one's head
31B7|wise man
31B71|genius
31B710|'Genio' (Ripa)
31B8|fool, simpleton, numskull
31B81|způsoby předstírání léčby prosťáčků (lidová slovesnost)
31B811|holení (předstírá, že léčí prosťáčky)
31B812|pečení hlavy, např. u pekaře z Eecla (hlavy dočasně nahrazeny zelím)
31B813|čištění (předstírání léčby prosťáčků)
31B814|vlévání tekutiny do těla pomocí nálevky
31B9|wise men versus fools
31BB1|spánek; bezvědomí - BB - mimo domov
31BB10|'Sonno' (Ripa) - BB - mimo budovu
31BB11|spaní v posteli - BB - mimo domov
31BB12|spaní v křesle - BB - mimo domov
31BB13|spaní na zemi - BB - mimo domov
31BB14|zívání - BB - venku
31BB15|protahování ~ spánek - BB - venku
31BB16|jít spát - BB - venku
31BB161|do postele - BB - venku
31BB162|siesta - BB - venku
31BB17|probuzení - BB - venku
31BB171|vstávání z postele - BB - venku
31BB18|bezvědomí - BB - mimo domov
31BB181|mdloby, mdloby - BB - mimo domov
31BB19|odpočinek - BB - venku
31C|duch (nebo duše) versus tělo
31D|lidský život a jeho věk (mladý, dospělý, starý atd.)
31D1|věky člověka
31D11|první roky ~ věk člověka
31D110|Infancy (alleg.)
31D111|infant, baby ~ the ages of man
31D1111|male infant
31D1112|female infant
31D112|child
31D1120|Childhood (alleg.)
31D1121|tot, batole ~ věk člověka
31D11211|toddler (male)
31D11212|toddler (female)
31D1122|dítě mezi batoletem a mladistvým (neurčeného pohlaví)
31D11221|chlapec (dítě mezi batoletem a mladistvým)
31D112210|Boyhood (alleg.)
31D11222|dívka (dítě mezi batoletem a mladistvým)
31D112220|Girlhood (alleg.)
31D1129|philosophical child ~ alchemy
31D12|youth, young man, adolescent
31D120|Youth, Adolescence, 'Iuventus'; 'Adolescenza', 'Gioventù' (Ripa)
31D13|adolescent, young woman, maiden
31D130|Maidenhood
31D14|adult man
31D140|Adulthood, Majority; 'Virilità' (Ripa)
31D15|adult woman
31D150|Womanhood
31D16|old man
31D160|Old Age, 'Senectus'; 'Vecchiezza' (Ripa)
31D161|'beau vieillard'
31D162|ugly old man
31D17|old woman
31D171|beautiful old woman, 'belle vieille'
31D172|ugly old woman, hag
31D2|human life divided into stages
31D2(...)|lidský život rozdělený na etapy, např. tři, čtyři, sedm, dvanáct etap (s ČÍSLEM)
31D21|věky člověka znázorněné schodištěm
31D21(...)|věky člověka znázorněné schodištěm (s POČTEM stupňů)
31D3|human life divided into decades
31D30|0-10 years
31D31|10-20 years
31D32|20-30 years
31D33|30-40 years
31D34|40-50 years
31D35|50-60 years
31D36|60-70 years
31D37|70-80 years
31D38|80-90 years
31D39|90-100 years
31D4|birthday
31D4(...)|narozeniny (s uvedením POČTU let)
31D41|... years old
31D41(...)|... let (s ČÍSLEM let)
31D5|mladí versus staří; mladí a staří
31D51|children behaving like adults
31D52|adults behaving like children
31D6|rejuvenation
31D61|fontána mládí, "Fontaine de Jouvence
31D62|omlazení ohněm nebo vařením
31D7|unnatural aging
31D71|"paidogeron", tj. dítě nebo mladík s plnovousem nebo jiným znakem stáří
31D8|personal name
31D81|nameday
31D82|jednotlivce a jeho jméno
31D83|pseudonym
31D84|nickname
31D85|udělování nebo přijímání jména
31D9|životnost
31D90|"Età in generale" (Ripa)
31D91|long life
31D910|'Vita longa' (Ripa)
31D92|short life
31D920|'Velocità della vita humana', 'Vita breve' (Ripa)
31DD3|human life divided into decades - DD - decades above 100 years
31DD30|0-10 years - DD - decades above 100 years
31DD31|10-20 years - DD - decades above 100 years
31DD32|20-30 years - DD - decades above 100 years
31DD33|30-40 years - DD - decades above 100 years
31DD34|40-50 years - DD - decades above 100 years
31DD35|50-60 years - DD - decades above 100 years
31DD36|60-70 years - DD - decades above 100 years
31DD37|70-80 years - DD - decades above 100 years
31DD38|80-90 years - DD - decades above 100 years
31DD39|90-100 years - DD - decades above 100 years
31E|smrt člověka
31E1|dying
31E11|vypořádání záležitostí ~ umírání
31E111|sepsání závěti
31E112|shromáždění příbuzných ~ umírající osoba
31E113|poslední slova a poslední laskavosti, nuncupate
31E12|deathbed
31E121|smrt s vírou (pokojná smrt) versus smrt bez víry (strach ze smrti)
31E122|peaceful dying, happy death
31E1221|eutanazie, přivolání snadné smrti
31E123|boj o smrt, tichá smrt; strach ze smrti
31E13|'Ars moriendi'
31E14|úmrtí v různém věku
31E141|still-born child
31E142|úmrtí dítěte
31E143|úmrtí mladého člověka
31E144|úmrtí dospělé osoby
31E15|jít do nebe bez smrti, překlad
31E2|příčiny úmrtí
31E21|natural death
31E211|smrt ve stáří
31E212|death by disease
31E213|'sudden death'
31E22|death by accident (non-violent death)
31E221|accidental death ~ water
31E2211|death by drowning (non-violent)
31E2212|drowned person
31E222|accidental death ~ temperature
31E2221|accidental death by heat
31E22211|accidental death ~ fire
31E2222|accidental death ~ cold
31E223|accidental death ~ internal causes
31E2231|accidental death ~ hunger
31E2232|accidental death ~ thirst
31E2233|náhodná smrt ~ nedostatek vzduchu, udušení
31E2234|accidental death ~ poison
31E224|accidental death by falling objects
31E225|úmrtí na následky pádu
31E228|smrt způsobená účinky přírodního prostředí, zejména přírodními katastrofami
31E229|smrt způsobená nežádoucími účinky lidské činnosti, v dopravě, při práci atd.
31E23|násilná smrt, zabití; špatné zacházení a týrání; hledání smrti
31E231|violent death ~ elements
31E2311|violent death ~ water
31E23111|utonutí, "chůze po prkně
31E231111|keelhauling
31E23112|continuous dripping (violent death ~ water)
31E2312|violent death ~ fire
31E23121|násilná smrt upálením na hranici; hranici
31E231211|násilná smrt upálením na roštu
31E23122|násilná smrt mučením části těla ohněm
31E231221|violent death by boiling
31E23123|violent death by electrocution
31E231231|násilná smrt na elektrickém křesle
31E2313|violent death ~ earth
31E23131|buried alive (violent death)
31E231311|entirely buried (violent death)
31E231312|partially buried
31E23132|zazděný zaživa (násilná smrt)
31E2314|violent death ~ air
31E23141|nedostatek vzduchu, dušení
31E23142|violent death by gassing; asphyxiation
31E23143|violent death ~ dangerous fumes
31E232|violent death ~ temperature
31E2321|violent death by heat (boiling lead, burning coal, etc.)
31E2322|violent death by cold
31E23221|violent death by freezing
31E233|violent death ~ internal causes
31E2331|violent death by starvation
31E23319|violent death by overfeeding, force feeding
31E2332|violent death by thirst
31E2333|violent death by poison
31E23331|násilná smrt jedem v potravinách
31E23332|násilná smrt jedem v nápoji
31E233321|violent death by poisoned cup
31E23333|násilná smrt kousnutím nebo bodnutím jedovatého zvířete
31E233331|violent death by snake-bite
31E23334|violent death by poisoned object
31E23335|violent death by poisonous injection
31E234|violent death by blows, kicks, pricks, etc.
31E2341|násilná smrt ~ vrhnutí těžkého předmětu
31E23411|violent death by stoning
31E2342|násilná smrt úderem do hlavy
31E23421|násilná smrt úderem předmětu do hlavy
31E23422|násilná smrt úderem do hlavy střelou
31E23423|násilná smrt úderem ruky do hlavy
31E2343|violent death by blows elsewhere
31E23431|violent death by scourging
31E2344|violent death by rasping
31E2345|violent death by pricking
31E23451|násilná smrt v sudu s hřebíky zatlučenými do boků
31E2346|violent death by weapon
31E23461|violent death by arrow(s)
31E23462|violent death by lance, spear
31E23463|násilná smrt sečnými a údernými zbraněmi
31E234631|violent death by sword
31E234632|violent death by dagger, knife
31E2347|violent death by firearms
31E23471|violent death by bomb, hand-grenade
31E23472|violent death by fusillade
31E2348|násilná smrt ~ shození (z výšky), shození do jámy
31E23481|násilná smrt ~ prohození padacími dveřmi
31E235|violent death ~ maltreatment, torture
31E2351|violent death by stretching
31E2352|violent death by bending
31E2353|násilná smrt svázáním v neobvyklé poloze
31E23531|násilná smrt lámáním v kole
31E23532|násilná smrt spoutáním, svázáním, za vozidlem nebo zvířetem
31E2354|violent death by strangling
31E23541|violent death by pressing
31E2355|violent death by hanging
31E2356|violent death by crucifixion
31E23561|violent death by crucifixion upright
31E23562|violent death by crucifixion upside down
31E23563|násilná smrt ukřižováním na kříži ve tvaru X
31E236|násilná smrt zohavením nebo zmrzačením
31E2361|násilná smrt polámáním kostí
31E2362|násilná smrt odstraněním částí těla řezáním, řezáním, trháním
31E23621|violent death by beheading
31E236211|violent death ~ beheading by guillotine
31E236212|bezhlavé tělo sťatého člověka
31E236219|hlava sťaté osoby
31E2362191|hlava sťaté osoby na talíři
31E2362192|hlava sťatého člověka na kůlu nebo sloupu
31E2362193|špatné zacházení s hlavou sťaté osoby
31E23622|násilná smrt vytržením jazyka
31E23623|násilná smrt vykucháním, vytažení střev
31E23624|violent death by quartering
31E23625|violent death by blinding
31E2363|violent death by flaying
31E2364|násilná smrt otevřením tepen
31E2365|násilná smrt předhozením divokým zvířatům
31E237|violent death by psychological means
31E238|seeking death, suicide
31E2381|sebeobětování, smrt ve službě vyššímu cíli
31E2382|sebevražda ze zoufalství
31E3|mrtvola
31E31|potvrzení o úmrtí, pitva, pitevní vyšetření
31E311|poslední výdech potvrzený přiložením pírka nebo zrcátka pod nos
31E32|apparent death
31E321|(pokusy o) oživení, např. pomocí umělého dýchání
31E33|rozklad (mrtvého těla)
31E331|corpse preserved by natural causes
31E3311|horník z Falunu
31E3312|natural mummification
31E34|nalezení mrtvé osoby
31E4|vzkříšení z mrtvých
31E5|life versus death
31E51|setkání (tří) živých a (tří) mrtvých
31E52|"Et in Arcadia ego
31EE22|death by accident (non-violent death) - EE - getting wounded by accident (death not involved)
31EE221|accidental death ~ water - EE - getting wounded by accident (death not involved)
31EE2211|death by drowning (non-violent) - EE - getting wounded by accident (death not involved)
31EE2212|drowned person - EE - getting wounded by accident (death not involved)
31EE222|accidental death ~ temperature - EE - getting wounded by accident (death not involved)
31EE2221|accidental death by heat - EE - getting wounded by accident (death not involved)
31EE22211|accidental death ~ fire - EE - getting wounded by accident (death not involved)
31EE2222|accidental death ~ cold - EE - getting wounded by accident (death not involved)
31EE223|accidental death ~ internal causes - EE - getting wounded by accident (death not involved)
31EE2231|accidental death ~ hunger - EE - getting wounded by accident (death not involved)
31EE2232|accidental death ~ thirst - EE - getting wounded by accident (death not involved)
31EE2233|náhodné úmrtí ~ nedostatek vzduchu, udušení - EE - zranění při nehodě (bez účasti smrti)
31EE2234|accidental death ~ poison - EE - getting wounded by accident (death not involved)
31EE224|accidental death by falling objects - EE - getting wounded by accident (death not involved)
31EE225|smrt na následky pádu - EE - zranění při nehodě (bez účasti smrti)
31EE228|smrt způsobená přírodními vlivy, zejména přírodními katastrofami - EE - zranění při nehodě (bez účasti smrti)
31EE229|smrt způsobená nežádoucími účinky lidské činnosti, v dopravě, při práci atd. - EE - zranění při nehodě (bez účasti smrti)
31EE23|násilná smrt, zabití; špatné zacházení a týrání; hledání smrti - EE - smrt není jistá; zraněný člověk
31EE231|violent death ~ elements - EE - death not certain; wounded person
31EE2311|violent death ~ water - EE - death not certain; wounded person
31EE23111|utonutí, "chůze po prkně" (násilná smrt ~ voda) - EE - smrt není jistá; zraněná osoba
31EE231111|keelhauling - EE - death not certain; wounded person
31EE23112|continuous dripping (violent death ~ water) - EE - death not certain; wounded person
31EE2312|violent death ~ fire - EE - death not certain; wounded person
31EE23121|násilná smrt upálením na hranici; hranici - EE - smrt není jistá; zraněný člověk
31EE231211|násilná smrt upálením na roštu - EE - smrt není jistá; zraněná osoba
31EE23122|násilná smrt mučením části těla ohněm - EE - smrt není jistá; zraněná osoba
31EE231221|violent death by boiling - EE - death not certain; wounded person
31EE23123|violent death by electrocution - EE - death not certain; wounded person
31EE231231|násilná smrt na elektrickém křesle - EE - smrt není jistá; zraněná osoba
31EE2313|violent death ~ earth - EE - death not certain; wounded person
31EE23131|buried alive (violent death) - EE - death not certain; wounded person
31EE231311|entirely buried (violent death) - EE - death not certain; wounded person
31EE231312|partially buried - EE - death not certain; wounded person
31EE23132|zazděný zaživa (násilná smrt) - EE - smrt není jistá; zraněná osoba
31EE2314|violent death ~ air - EE - death not certain; wounded person
31EE23141|nedostatek vzduchu, dušení - EE - smrt není jistá; zraněná osoba
31EE23142|violent death by gassing; asphyxiation - EE - death not certain; wounded person
31EE23143|violent death ~ dangerous fumes - EE - death not certain; wounded person
31EE232|violent death ~ temperature - EE - death not certain; wounded person
31EE2321|violent death by heat (boiling lead, burning coal, etc.) - EE - death not certain; wounded person
31EE2322|violent death by cold - EE - death not certain; wounded person
31EE23221|violent death by freezing - EE - death not certain; wounded person
31EE233|violent death ~ internal causes - EE - death not certain; wounded person
31EE2331|violent death by starvation - EE - death not certain; wounded person
31EE23319|violent death by overfeeding, force feeding - EE - death not certain; wounded person
31EE2332|violent death by thirst - EE - death not certain; wounded person
31EE2333|violent death by poison - EE - death not certain; wounded person
31EE23331|násilná smrt jedem v potravinách - EE - smrt není jistá; zraněná osoba
31EE23332|násilná smrt jedem v nápoji - EE - smrt není jistá; zraněná osoba
31EE233321|violent death by poisoned cup - EE - death not certain; wounded person
31EE23333|násilná smrt po kousnutí nebo bodnutí jedovatým zvířetem - EE - smrt není jistá; zraněná osoba
31EE233331|violent death by snake-bite - EE - death not certain; wounded person
31EE23334|violent death by poisoned object - EE - death not certain; wounded person
31EE23335|violent death by poisonous injection - EE - death not certain; wounded person
31EE234|violent death by blows, kicks, pricks, etc. - EE - death not certain; wounded person
31EE2341|násilná smrt ~ vrhnutí těžkého předmětu - EE - smrt není jistá; zraněná osoba
31EE23411|violent death by stoning - EE - death not certain; wounded person
31EE2342|násilná smrt úderem do hlavy - EE - smrt není jistá; zraněná osoba
